id,name,rating,reviews,host_id,hourse_rules,Price_in_Rupees,Newlisting,Hostname,Property type,State,Country,No_of_Guests,No_of_bedrooms,Has_Wife,Has_Kitchen,Has_Parking
1858285.0,Moroccan Dammuso,5.0,14.0,8270512,Checkin After 1000 amCheck out 1000 amNo parties or eventsShow moreShow more,17869.0,0,Sabrina,Dammuso ,Sicily,Italy,6,3,1,1,1
17853414.0,Villa Nik,,1.0,22278587,Checkin After 300 pmCheck out 1000 amNo petsNo parties or eventsSmoking is allowed,54743.0,1,Stefania,Dammuso ,Sicilia,Italy,6,3,1,1,1
5266674.0,DAMMUSO LIMONI relaxed charme,,,4494439,Checkin 300 pm  1100 pmCheck out 1000 amPets are allowed,23742.0,1,Sergio,Entire villa ,Sicilia,Italy,4,2,0,1,1
41968023.0,Italianway Dammuso Barone  A  Eremo,,1.0,331340422,Checkin 200 pm  800 pmCheck out 1000 amNo smokingNo parties or eventsPets are allowedShow moreShow more,22944.0,1,Italianway,Dammuso ,Pantelleria,Italy,2,1,1,1,1
5.65151e+17,Appartamento Nerea,,,53830511,Checkin After 300 pmCheck out 1000 amNo parties or eventsPets are allowedSmoking is allowed,10067.0,1, BuenaOnda,Entire home ,Sicilia,Italy,4,2,0,1,1
3484654.0,JARDINA TRILO EXCLUSIVE pool sea view,,2.0,17548596,Checkin After 400 pmCheck out 1000 amNo smokingNo parties or eventsPets are allowedShow moreShow more,27787.0,1,Michela,Dammuso ,Sicilia,Italy,5,2,1,1,1
33963212.0,Dammuso Del Sole  A quite sunkissed dammuso,,1.0,240347675,Checkin 400 pm  700 pmCheck out 1000 amNot suitable for children and infantsNo petsSmoking is allowed,12544.0,1,Mariangela,Dammuso ,Pantelleria,Italy,4,2,1,1,1
11884111.0,Gaia Elegant Dammuso in Pantelleria,,,34909299,Pets are allowed,21968.0,1,Samantha,Dammuso ,Sicilia,Italy,4,2,0,1,1
8323226.0,Dammuso MaVi energia e intimit,,1.0,43875422,No smokingNo parties or eventsPets are allowed,11096.0,1,Andrea,Entire villa ,Sicily,Italy,4,3,0,1,1
43977832.0,Dammuso degli olivi,,,29018992,Checkin 100 pm  1000 pmCheck out 1000 amPets are allowedSmoking is allowed,15402.0,1,Adele,Dammuso ,Sicily,Italy,4,2,0,1,1
5.61515e+17,VILLA RESPIRO LAMPEDUSA,,,444907860,Checkin After 300 pmCheck out 1200 pm,10014.0,1,Roberto,Dammuso ,Libero consorzio comunale di Agrigento,Italy,5,2,1,1,1
18678016.0,Dammuso di Lul,,3.0,6363663,Checkin 1000 am  800 pmCheck out 1000 amNo smokingNo parties or eventsPets are allowedShow moreShow more,18419.0,1,Costanza,Dome ,Sicily,Italy,4,4,0,1,1
5524501.0,DAMMUSOS OF THE CARBOUBO SCIROCCO,5.0,9.0,6288912,Check out 1000 amSelf checkin with smart lockPets are allowedShow moreShow more,8250.0,0,Andrea,Dammuso ,Sicilia,Italy,2,2,1,1,1
7917398.0,Dammusi Rainbow Wellness,,1.0,41561201,No petsSmoking is allowed,8765.0,1,Fiorella,Dammuso ,Sicilia,Italy,5,2,0,1,1
5403943.0,DAMMUSO GELSO romantic hideaway,5.0,3.0,4494439,Checkin After 200 pmCheck out 1000 amPets are allowed,13724.0,0,Sergio,Dammuso ,Sicilia,Italy,2,1,1,1,1
6935927.0,DAMMUSO JOLLY hidden little gem,5.0,3.0,4494439,Checkin After 200 pmCheck out 1000 amPets are allowed,11912.0,0,Sergio,Entire villa ,Sicilia,Italy,2,1,1,1,1
44402616.0,Le Volte,,1.0,100050529,Checkin 1200 pm  1000 pmCheck out 1000 amNo parties or eventsPets are allowedSmoking is allowed,11006.0,1,Ornella,Dammuso ,Sicilia,Italy,4,2,1,1,1
1051536.0,Ancient dammuso with amazing view,,2.0,5788734,Pets are allowedSmoking is allowedShow moreShow more,9593.0,1,Stefano,Entire home ,Sicily,Italy,4,2,1,1,1
45071905.0,Dammusi Design 8 in Pantelleria facing the sea,,,34909299,Checkin 400 pm  700 pmNo smokingPets are allowedShow moreShow more,40413.0,1,Samantha,Dammuso ,Sicily,Italy,8,3,0,1,1
46795137.0,Dammuso Cale Giache,,2.0,19086330,Checkin 1000 am  600 pmNot suitable for infants under 2 yearsNo smokingNo parties or eventsPets are allowed,5596.0,1,Giulio,Dammuso ,Sicilia,Italy,6,2,0,1,1
39013593.0,Dammuso el caero,,,137664620,Checkin 1000 am  1200 pmCheck out 1000 amNo petsSmoking is allowed,8696.0,1,Rosanna,Entire home ,Sicily,Italy,2,1,0,1,1
4302011.0,Dammuso ROSMARINO Pantelleria,,1.0,17854844,No smokingNo petsNo parties or events,9368.0,1,Alberto,Dammuso ,Sicily,Italy,3,1,1,1,1
1020255.0,La Stele di Rekale DammusoFicodind,4.6,5.0,3451525,No smokingNo pets,7735.0,0,Marilena,Entire home ,Sicily,Italy,4,1,1,1,1
46252960.0,Dammuso Gaura,,,374515294,Checkin After 1200 pmCheck out 1000 amNo smokingNo petsNo parties or eventsShow moreShow more,7520.0,1,Dammusi VillaGi,Dammuso ,Sicilia,Italy,4,1,1,1,1
31891555.0,JARDINA BILO EXCLUSIVE private pool sea view,,1.0,17548596,Checkin After 400 pmCheck out 1000 amNo smokingNo parties or eventsPets are allowedShow moreShow more,17466.0,1,Michela,Dammuso ,Sicilia,Italy,2,1,1,1,1
12243705.0,Pink at Night,,,65894886,No smokingNo parties or eventsPets are allowed,10044.0,1,Giuliano,Dammuso ,Sicilia,Italy,2,1,0,1,1
14410648.0,Dammusi Zibibbodoro,,,88636453,Checkin 1100 am  800 pmCheck out 1000 amNo parties or eventsPets are allowedSmoking is allowed,13893.0,1,Claudia,Entire rental unit ,Sicilia,Italy,4,2,0,1,1
44581896.0,LALBA  A small Dammuso a nest for two,,1.0,13473633,Checkin After 1200 pmCheck out 1000 amSelf checkin with lockboxNo smokingNo parties or eventsPets are allowed,10046.0,1,Paolo,Dammuso ,Sicilia,Italy,2,1,0,0,1
19168932.0,Dammuso the patio,,2.0,24541827,Checkin FlexibleCheck out 1200 pmNo smokingNo parties or eventsPets are allowed,14585.0,1,Giulio,Entire home ,Sicilia,Italy,4,2,0,1,1
44980282.0,Ancient Dammuso Mueggen Ascent,,,103741853,Checkin 100 pm  300 pmNo petsNo parties or events,15402.0,1,Walter,Dammuso ,Sicilia,Italy,4,2,0,1,0
41968016.0,Italianway  Dammuso Barone B  Alcova,,1.0,331340422,Checkin 200 pm  800 pmCheck out 1000 amNo smokingNo parties or eventsPets are allowedShow moreShow more,22944.0,1,Italianway,Dammuso ,Pantelleria,Italy,2,1,1,1,1
6.04692e+17,Nerea Apartment,,,26794110,Checkin 200 pm  800 pmCheck out 800 amNo smokingNo parties or eventsPets are allowed,10150.0,1,BuenaOnda,Trullo ,Sicilia,Italy,4,2,0,1,0
27899657.0,Lias home,,,135666420,Checkin FlexibleCheck out 1000 amNot suitable for infants under 2 yearsNo petsNo parties or eventsSmoking is allowed,7296.0,1,Lia,Dammuso ,Sicily Tp,Italy,2,1,1,1,1
31891665.0,JARDINA TRILO EXCLUSIVE private pool sea view,,1.0,17548596,Checkin After 400 pmCheck out 1000 amNo smokingNo parties or eventsPets are allowedShow moreShow more,31756.0,1,Michela,Dammuso ,Sicilia,Italy,6,2,1,1,1
25005216.0,Dammuso Superior ZIbibbodoro,,,88636453,Checkin After 300 pmNo parties or eventsPets are allowedSmoking is allowed,14687.0,1,Claudia,Entire rental unit ,Pantelleria,Italy,4,2,0,1,1
6.33883e+17,Dammuso by the sea,,,240347675,Checkin After 300 pmNo pets,31257.0,1,Mariangela,Dammuso ,Sicily,Italy,6,3,1,1,1
19928391.0,Dammuso Le Alcove,,,140470760,Checkin After 300 pm,8335.0,1,Fiora,Boat ,Sicilia,Italy,4,2,0,1,1
52270558.0,Dammuso  pantesco andrea 4 Benikul Cave,,,90546496,Checkin After 300 pmCheck out 1000 amNot suitable for infants under 2 yearsNo smokingNo petsNo parties or events,8266.0,1,Giuseppe,Entire rental unit ,Sicilia,Italy,2,1,0,1,1
37204725.0,Dammuso Medio Zibibbodoro Farm,,,88636453,Checkin After 300 pmPets are allowedSmoking is allowed,8336.0,1,Claudia,Farm stay ,Sicily,Italy,2,1,0,1,1
38063853.0,Dammuso Zibibbodoro Medium Plus,,,88636453,Checkin After 300 pmNo petsNo parties or eventsSmoking is allowed,8733.0,1,Claudia,Farm stay ,Sicily,Italy,2,1,0,1,1
52109741.0,Dammuso Cave of the Cold,,1.0,421900531,Checkin After 300 pmCheck out 1000 amPets are allowedSmoking is allowed,38051.0,1,Laura,Dammuso ,Sicilia,Italy,7,4,0,1,1
31920557.0,JARDINA apartment Gelso Mono,,,17548596,Checkin 400 pm  800 pmCheck out 1000 amNot suitable for children and infantsNo smokingNo petsNo parties or eventsShow moreShow more,12249.0,1,Michela,Dammuso ,Sicilia,Italy,2,1,1,1,1
6060411.0,Your House on the Sea  Whole House,4.95,79.0,22256657,Checkin 300 pm  1100 pmCheck out 1100 amNo smokingNo parties or eventsPets are allowedShow moreShow more,9403.0,0,Stefano,Dammuso ,Sicilia,Italy,5,2,1,1,1
110070.0,THE PERFECT PLACE  exclusive use of the house,4.85,75.0,566669,Checkin After 600 pmCheck out 1000 amNot suitable for children 212 yearsNo petsNo parties or eventsSmoking is allowedShow moreShow more,14993.0,0,Daniela,Entire home ,Trapani,Italy,7,3,1,1,1
976415.0,Dammuso Nika  Seagull,4.75,51.0,2271634,Checkin After 200 pmCheck out 1100 amNot suitable for infants under 2 yearsPets are allowedSmoking is allowedShow moreShow more,8229.0,0,Eleonora,Dammuso ,Sicily,Italy,4,2,1,1,1
42012779.0,Dammuso steps from the sea surrounded by nature,4.8,15.0,161292153,Checkin FlexibleNot suitable for infants under 2 yearsNo parties or eventsPets are allowedSmoking is allowed,8154.0,0,Angela,Dammuso ,Sicilia,Italy,3,1,0,1,1
49899765.0,Kardiba Luxury Oasis in The Natural Reservoir,,1.0,47557081,Checkin After 200 pmCheck out 1000 amNo smokingPets are allowedShow moreShow more,111436.0,1,Ginevra,Dammuso ,Sicilia,Italy,8,3,1,1,1
6.30812e+17,Dammuso Poppy your dammuso sea view,,1.0,23441868,Checkin After 300 pm,26273.0,1,Barbara,Entire villa ,Sicilia,Italy,6,2,1,1,1
14084839.0,The Milky Way Dammusi  Orion,4.96,47.0,116949377,Checkin 400 pm  800 pmCheck out 1000 amPets are allowedShow moreShow more,8311.0,0,Eleonora,Dammuso ,Sicilia,Italy,3,1,1,1,1
37871827.0,BEAUTIFUL PROPRIETY 10 MIN FAR FROM THE AIRPORT,5.0,5.0,25707302,Checkin After 300 pmCheck out 1100 amNo smokingNo petsNo parties or eventsShow moreShow more,27404.0,0,DadaM,Dammuso ,Sicilia,Italy,9,4,1,1,0
33325690.0,Dammuso Lantana,,1.0,6634273,Checkin 400 pm  800 pmCheck out 1000 amNot suitable for children and infantsNo parties or eventsPets are allowedSmoking is allowedShow moreShow more,9527.0,1,RelaisEuterpini,Dammuso ,Sicilia,Italy,4,2,1,1,1
12036765.0,The Ancient Baglio  Dammuso Il Gelso,4.97,31.0,64198420,Checkin 200 pm  1000 pmCheck out 1000 amSelf checkin with lockboxNo parties or eventsPets are allowedSmoking is allowed,7312.0,0,Dino Carlo Francesca,Dammuso ,Sicily,Italy,2,1,0,1,1
5.77448e+17,Mirror of Venus the dammuso,,1.0,447504795,Checkin 500 pm  700 pmCheck out 1100 amNo smokingPets are allowed,11064.0,1,Paola,Dammuso ,Sicilia,Italy,6,2,0,1,0
31891257.0,JARDINA BILO EXCLUSIVE private pool sea view,,1.0,17548596,Checkin After 400 pmCheck out 1000 amNo smokingNo parties or eventsPets are allowedShow moreShow more,17466.0,1,Michela,Dammuso ,Sicilia,Italy,3,1,1,1,1
35923662.0,Dammuso in the Lampedusa Nature Reserve,4.75,9.0,6747334,Checkin After 300 pmNo smokingNo parties or eventsPets are allowed,36464.0,0,Alessandro,Dammuso ,Sicilia,Italy,6,3,1,1,1
16215039.0,DAMMUSO SAGE  POOL ON AFRICAN SHORES,5.0,8.0,73923380,Checkin FlexibleCheck out 1000 amNo smokingNo parties or eventsPets are allowedShow moreShow more,16714.0,0,Paolo Cristina,Dammuso ,Sicily,Italy,2,1,1,1,1
12021753.0,The Ancient Baglio  Dammuso Il Cappero,4.96,29.0,64198420,Checkin After 200 pmCheck out 1000 amSelf checkin with building staffNo petsNo parties or events,5616.0,0,Dino Carlo Francesca,Dammuso ,Sicily,Italy,2,1,0,1,1
1500476.0,dammuso de l amarena,4.96,25.0,6999469,Check out 900 amNo smokingPets are allowedShow moreShow more,8311.0,0,LudovicaMaria,Dammuso ,Sicily,Italy,9,3,0,1,1
11602430.0,renovated ancient dammuso,4.85,52.0,59479920,Checkin 1100 am  900 pmCheck out 900 amNo petsNo parties or eventsSmoking is allowedShow moreShow more,2774.0,0,Simone,Entire home ,Sicilia,Italy,2,1,0,1,1
36308206.0,Dammuso Gaetani,5.0,14.0,245083384,Checkin After 300 pmCheck out 1000 amNo smokingNo parties or eventsPets are allowed,18232.0,0,Lapo,Dammuso ,Sicilia,Italy,10,5,0,1,1
13670321.0,Dammusi of the Milky Way  Sirius,4.85,27.0,116949377,Checkin 400 pm  800 pmCheck out 1000 amNo smokingNo parties or eventsPets are allowedShow moreShow more,8311.0,0,Eleonora,Dammuso ,Sicilia,Italy,3,1,1,1,1
24071701.0,Dammuso Agave,4.69,16.0,95829692,Checkin After 300 pmCheck out 1000 amNo parties or eventsPets are allowedSmoking is allowedShow moreShow more,6379.0,0,Marilena,Dammuso ,Sicilia,Italy,4,2,1,1,1
13369818.0,Dammuso  Bouganville Pantelleria,4.93,42.0,75912047,Checkin FlexibleCheck out 1000 am,5945.0,0,Stefano,Dammuso ,Sicily,Italy,4,2,0,1,1
31892013.0,JARDINA TRILO EXCLUSIVE private swimming pool with sea view,,,17548596,Checkin After 400 pmCheck out 1000 amNo smokingNo parties or eventsPets are allowedShow moreShow more,25405.0,1,Michela,Dammuso ,Sicilia,Italy,6,2,1,1,1
13691976.0,Dammuso caper flower just a few metres from the sea,4.73,26.0,38333956,Checkin After 100 pmCheck out 1000 amNo smokingNo petsNo parties or eventsShow moreShow more,6704.0,0,Angelina,Dammuso ,Sicily,Italy,2,1,1,1,1
43698766.0,Dammuso onda,,2.0,28741085,Checkin After 300 pmCheck out 1000 amNo smokingNo parties or eventsPets are allowed,6017.0,1,Elisabetta,Dammuso ,Sicilia,Italy,2,1,0,1,0
31097717.0,Vista con dammuso  A view with a house Martingana,4.86,7.0,8612085,Checkin FlexibleSelf checkin with lockboxNot suitable for infants under 2 yearsNo parties or eventsPets are allowedSmoking is allowed,18232.0,0,Giulia,Dammuso ,Pantelleria,Italy,6,3,0,1,1
50223155.0,The Dammusi of Carlo  sea view,,1.0,405254284,Checkin After 300 pmNo smokingNo petsNo parties or events,10928.0,1,Carlo,Dammuso ,Sicilia,Italy,4,1,1,1,0
18363077.0,Dammuso Mirror of Venus,4.71,25.0,126599174,Checkin After 1200 pmCheck out 1100 amNo petsNo parties or eventsSmoking is allowedShow moreShow more,6432.0,0,Costanza,Dome ,Sicilia,Italy,4,2,1,1,1
49641890.0,Camera Tramontana con bagno privato,5.0,3.0,6999469,Checkin After 1200 pmNot suitable for infants under 2 yearsNo smokingNo parties or eventsPets are allowedShow moreShow more,8154.0,0,LudovicaMaria,Private room in dammuso ,Sicilia,Italy,2,1,0,0,1
50144025.0,Kuddiaverde,,1.0,404651947,Checkin 1200 pm  200 pmCheck out 1000 amNot suitable for children and infantsNo smokingNo petsNo parties or events,7326.0,1,Fabio,Dammuso ,Sicilia,Italy,2,1,1,1,1
17585121.0,Dammuso Luce,5.0,22.0,58866383,Checkin After 100 pmCheck out 1000 amNot suitable for children and infantsNo smokingNo petsNo parties or eventsShow moreShow more,10939.0,0,Lorna,Entire home ,Sicilia,Italy,2,1,1,1,1
28388572.0,Dammuso Le Cupole,4.54,13.0,214320459,Checkin 800 am  300 pmCheck out 1200 pmPets are allowedSmoking is allowed,6387.0,0,Giuseppe,Dammuso ,Pantelleria,Italy,3,1,1,1,1
35696773.0,The Dammuso of Love,4.88,9.0,259720174,Checkin 1200 pm  1100 pmCheck out 1000 amPets are allowedSmoking is allowed,6389.0,0,Morgan,Dammuso ,Sicilia,Italy,2,1,0,1,1
43492818.0,SUNSET DAMMUSO,,2.0,205637146,Checkin After 400 pmCheck out 900 amNo parties or eventsPets are allowedSmoking is allowed,17438.0,1,Alla,Dammuso ,Sicilia,Italy,6,2,1,1,1
49810140.0,Dammuso Suvaki mare,5.0,3.0,366264034,Checkin FlexibleCheck out 900 amNo parties or eventsPets are allowedSmoking is allowed,15971.0,0,Debora,Dammuso ,Sicily,Italy,6,3,1,1,0
17550744.0,Dammuso Felice,4.67,6.0,119085177,Checkin 1100 am  700 pmNo smokingNo parties or eventsPets are allowed,5516.0,0,Fabio,Dammuso ,Sicily,Italy,4,2,0,1,1
5519017.0,Unforgettable experience,5.0,13.0,5788734,Pets are allowedShow moreShow more,9593.0,0,Stefano,Dammuso ,Trapani,Italy,6,3,0,1,1
54139170.0,Townhouse with sea view,,1.0,420070843,Checkin 1000 am  800 pmCheck out 1100 amNo petsSmoking is allowed,4530.0,1,MariaGiovanna,Dammuso ,Sicilia,Italy,4,2,0,1,1
4623212.0,Typical Holiday house in PantelleriaRooms  Beds,4.93,45.0,23945342,Checkin After 200 pmCheck out 1000 amNo petsSmoking is allowed,2821.0,0,Francesco,Dammuso ,Sicily,Italy,4,3,0,1,1
7884025.0,Dammusi Wellness sunset view,4.83,23.0,41561201,No petsNo parties or eventsSmoking is allowed,6409.0,0,Fiorella,Dammuso ,Sicily,Italy,3,1,0,1,1
15640699.0,Dammuso AZZURRO,4.92,27.0,30726217,Checkin After 1200 pmCheck out 1000 amNot suitable for children and infantsNo petsNo parties or eventsSmoking is allowedShow moreShow more,4167.0,0,Venerina,Dammuso ,Sicilia,Italy,2,1,0,1,1
15155587.0,Dammuso Selene,4.91,23.0,96147035,Checkin After 100 pmCheck out 1000 amNo petsNo parties or eventsSmoking is allowed,7304.0,0,Renata,Dome ,Sicily,Italy,2,1,1,1,1
44146378.0,Dammuso with pool in Pantelleria Sanitized,5.0,4.0,338744084,Checkin 300 pm  800 pmCheck out 900 amNo smokingNo parties or eventsPets are allowed,48515.0,0,Marco,Dammuso ,Sicilia,Italy,12,6,1,1,1
874095.0,Dammuso Tramonto,5.0,12.0,3297509,Checkin After 1000 amCheck out 1200 pmPets are allowedSmoking is allowed,22650.0,0,Carlo,Entire villa ,Sicily,Italy,4,2,0,1,1
10794348.0,Dammuso Poesia,4.74,31.0,45070065,Checkin After 200 pmCheck out 1000 amNo smokingNo petsNo parties or eventsShow moreShow more,6406.0,0,Danilo,Dammuso ,Sicilia,Italy,4,2,1,1,1
50482050.0,Casa Smeraldina a Baja Sardinia,5.0,3.0,205435091,Checkin 500 pm  800 pmCheck out 1000 amNo petsNo parties or eventsSmoking is allowedShow moreShow more,23515.0,0,Bookiply,Entire rental unit ,Sardegna,Italy,4,2,0,1,1
21480675.0,Dammuso Shrouds Oasis of peace surrounded by greenery,4.83,13.0,1793465,Checkin 200 pm  1200 amCheck out 1000 amNo parties or eventsPets are allowedSmoking is allowed,11890.0,0,Martina,Dammuso ,Sicilia,Italy,6,2,1,1,1
51678093.0,Dammuso amidst vineyards and olive trees,,1.0,418684614,Checkin After 1000 amCheck out 100 pmNo petsNo parties or eventsSmoking is allowed,22743.0,1,Flora,Dammuso ,Sicilia,Italy,5,3,0,1,1
672655.0,Dammusi Zighidi Terraces,4.8,5.0,3411639,Checkin After 1200 pmCheck out 1000 amSelf checkin with lockboxShow moreShow more,8266.0,0,RosaAnna,Dammuso ,Sicily,Italy,4,1,1,1,1
2979392.0,gorgeous dammuso happy caper,5.0,9.0,4365633,Checkin After 200 pmCheck out 1000 amPets are allowedSmoking is allowed,15918.0,0,Leopoldo,Dammuso ,Sicilia,Italy,3,1,1,1,1
15639049.0,Dammuso ORANGE,4.79,29.0,30726217,Checkin After 1200 pmCheck out 1000 amNot suitable for children and infantsNo petsNo parties or eventsSmoking is allowedShow moreShow more,3714.0,0,Venerina,Dammuso ,Sicilia,Italy,2,1,0,1,1
17528775.0,Dammuso  le Palme,4.6,5.0,118863873,Checkin 300 pm  500 pmCheck out 1000 amNot suitable for infants under 2 yearsNo smokingPets are allowed,7285.0,0,Luciana,Dammuso ,Sicilia,Italy,4,2,0,1,0
8916157.0,Dammuso Degli Archetti,4.75,5.0,46629627,Checkin After 200 pmCheck out 1000 amNo parties or eventsPets are allowedSmoking is allowedShow moreShow more,18400.0,0,Beatrice,Dammuso ,Sicilia,Italy,11,4,1,1,1
35856411.0,Dammuso Favarelle,5.0,5.0,269705983,Checkin After 300 pmCheck out 900 amNo parties or eventsPets are allowedSmoking is allowed,9603.0,0,Gianluca,Dammuso ,Sicilia,Italy,2,1,0,1,1
18732636.0,Dammusi Asia with sea view and swimming pool,5.0,12.0,129596423,Checkin 1100 am  100 pmCheck out 900 amSelf checkin with building staffNo smokingNo parties or eventsPets are allowed,10968.0,0,Saverio,Dammuso ,Sicilia,Italy,4,1,0,1,1
1939462.0,SCENIC,4.75,13.0,9101437,No petsNo parties or eventsSmoking is allowed,3171.0,0,Giuseppe,Entire rental unit ,Sicily,Italy,2,1,0,1,0
32300068.0,Dammuso on the sea in Martingana,5.0,4.0,240347675,Check out 1000 amNo petsNo parties or eventsSmoking is allowed,22722.0,0,Mariangela,Dammuso ,Sicilia,Italy,2,1,1,1,1
5.72303e+17,Dammuso immerso nel Parco dei Sesi,,1.0,55223819,Checkin After 300 pmCheck out 1000 amNo smokingNo petsNo parties or events,18248.0,1,Roberta,Dammuso ,Sicilia,Italy,5,2,1,1,1
4301596.0,Dammuso LA PALMA Pantelleria,4.83,7.0,17854844,Checkin 1000 am  1200 pmCheck out 900 amNo parties or eventsPets are allowedSmoking is allowed,12147.0,0,Alberto,Dammuso ,Sicily,Italy,4,3,1,1,1
7982631.0,Dammusi Wellness La Quercia Sea and Sunset,4.88,10.0,41561201,No petsNo parties or eventsSmoking is allowed,6409.0,0,Fiorella,Dammuso ,Sicilia,Italy,4,1,0,1,1
31559629.0,Dammuso Le Lantane,5.0,4.0,6288912,Checkin FlexibleCheck out 1000 amSelf checkin with smart lockNo parties or eventsPets are allowedSmoking is allowedShow moreShow more,14592.0,0,Andrea,Dammuso ,Sicilia,Italy,6,2,0,1,1
50934446.0,Dammuso di Giorgia,5.0,4.0,29018992,Checkin After 100 pmCheck out 1000 amPets are allowedSmoking is allowed,12684.0,0,Adele,Dammuso ,Sicilia,Italy,4,2,0,1,1
24457840.0,Dammuso with independent pool,5.0,3.0,9750394,Checkin FlexibleCheck out 1200 amNo parties or eventsPets are allowedSmoking is allowed,45411.0,0,Francesca,Dammuso ,Sicilia,Italy,8,4,0,1,1
1509899.0,Dammuso Pantelleria Mandorlo,4.7,12.0,8064630,Checkin 1200 pm  200 pmCheck out 1000 amNo petsNo parties or eventsSmoking is allowed,3171.0,0,Giacomo,Dammuso ,Sicily,Italy,6,2,0,1,1
24693294.0,Dammuso della Luna The magic of starry nights,,2.0,57539023,Checkin 200 pm  800 pmCheck out 1000 amNo smokingNo petsShow moreShow more,66590.0,1,Enrica,Dammuso ,Sicilia,Italy,6,3,1,1,1
45359466.0,Dammuso Scirafi sunset 1,4.75,4.0,366264034,Checkin FlexibleCheck out 900 amNo parties or eventsPets are allowedSmoking is allowed,14224.0,0,Debora,Dammuso ,Sicilia,Italy,6,3,1,1,1
32628856.0,Dammuso il Cucciolo  Ocean view villa,,2.0,31028624,,28992.0,1,Federica,Dammuso ,Pantelleria,Italy,4,2,1,1,1
32187367.0,Borghetto Corsini Dammuso Bacco,,1.0,56271814,Checkin After 1200 pmCheck out 1000 amNot suitable for children and infantsNo parties or eventsSmoking is allowed,9966.0,1,Luke,Dammuso ,Sicilia,Italy,2,1,0,1,1
5.72855e+17,The Magnificent3 Dammuso sea view suite,,,29163774,Checkin After 300 pm,10872.0,1,Miriam,Dammuso ,Sicilia,Italy,2,1,0,1,0
35244644.0,Venus Lake,,2.0,265341486,Checkin After 100 pmCheck out 1000 amSelf checkin with building staffPets are allowedSmoking is allowed,6795.0,1,AnnaSilvia,Dammuso ,Sicilia,Italy,3,1,0,1,1
51457664.0,DAMMUSO EOLO PANTELLERIA,,,65762114,Checkin 1100 am  200 pmCheck out 1200 pmNo parties or eventsPets are allowedSmoking is allowed,71029.0,1,GuendaGiulia,Dammuso ,Sicilia,Italy,8,3,1,1,1
1277126.0,Residence Bugeber Alessandros,4.83,6.0,6782187,Checkin After 100 pmCheck out 1000 amNo petsNo parties or eventsSmoking is allowedShow moreShow more,18381.0,0,Marina,Dammuso ,Sicily,Italy,6,2,0,1,1
5.6268e+17,Ocean view apartment in Cala Tramuntana,,,443401079,Checkin After 300 pmCheck out 1000 amNo pets,8234.0,1,Giuseppa,Dammuso ,Sicily,Italy,2,1,1,1,1
3517343.0,Vacanze in Dammuso con vista sullAfrica,5.0,12.0,17708567,Checkin FlexibleCheck out 1100 amPets are allowedSmoking is allowed,7293.0,0,Domenico,Dammuso ,Sicilia,Italy,4,2,0,1,1
2638933.0,Dammuso del Mulino,,,3411639,Checkin 1100 am  100 pmCheck out 1000 amPets are allowed,7360.0,1,RosaAnna,Dammuso ,Sicily,Italy,5,1,1,1,1
615444.0,Dammuso in Pantelleria with beautiful garden,4.78,9.0,3047895,Checkin After 200 pmCheck out 1000 amNo smokingNo petsNo parties or eventsShow moreShow more,15581.0,0,Manuela,Dome ,Sicilia,Italy,4,2,1,1,1
1244297.0,Residence Bugeber  Marinas,,2.0,6782187,Checkin After 200 pmCheck out 1000 amNo petsSmoking is allowedShow moreShow more,6112.0,1,Marina,Dammuso ,Sicily,Italy,5,2,0,1,1
1277171.0,Residence Bugeber Gaias,5.0,8.0,6782187,Checkin After 1200 pmCheck out 1000 amSmoking is allowedShow moreShow more,29443.0,0,Marina,Dammuso ,Sicily,Italy,6,2,0,1,1
11389179.0,ancient typical dammuso renovated,,,57707882,Checkin 100 pm  400 pmCheck out 1100 amNot suitable for infants under 2 yearsNo smokingNo parties or eventsPets are allowedShow moreShow more,68901.0,1,Claire,Dammuso ,Sicily,Italy,8,4,1,1,1
19443225.0,Dammuso Poesia overlooking the sea,5.0,4.0,35062969,Checkin 300 pm  900 pmNo parties or eventsPets are allowedSmoking is allowedShow moreShow more,16401.0,0,Valentina,Dammuso ,Sicilia,Italy,4,2,0,1,1
2513235.0,PANTELLERIA charming Dammuso,,2.0,3197303,Pets are allowed,7376.0,1,Elisabetta,Entire home ,Sicily,Italy,6,3,0,1,0
15640279.0,Dammuso RED,4.93,14.0,30726217,Checkin After 1200 pmCheck out 1000 amNo petsNo parties or eventsSmoking is allowedShow moreShow more,4620.0,0,Venerina,Dammuso ,Sicilia,Italy,3,1,0,1,1
5.7285e+17,The Magnificent2 Dammuso with garden and sea view,,,29163774,Checkin After 300 pm,18120.0,1,Miriam,Dammuso ,Sicilia,Italy,4,2,0,1,0
1285341.0,Residence BugeberNikas,4.8,5.0,6782187,Checkin After 200 pmCheck out 1000 amNo petsSmoking is allowedShow moreShow more,5207.0,0,Marina,Dammuso ,Sicily,Italy,4,1,0,1,1
31796096.0,DAMMUSO MAESTRALE  Family Hospitality,,2.0,238281072,Checkin After 200 pmPets are allowedSmoking is allowed,8154.0,1,Eva,Dammuso ,Sicily,Italy,2,1,0,1,1
349962.0,Typical dammuso with swimming pool,,1.0,1713450,Checkin 300 pm  800 pmCheck out 1200 pmPets are allowedSmoking is allowed,27180.0,1,Annalise,Dammuso ,Sicily,Italy,7,3,0,1,1
